"X.1","Chromosome","Start","End","X","mean.mean.g1","mean.mean.g2","mean.mean.diff","mean.mean.quot.log2","comb.p.val","comb.p.adj.fdr","num.sites","mean.num.na.g1","mean.num.na.g2","mean.mean.covg.g1","mean.mean.covg.g2","mean.nsamples.covg.thresh.g1","mean.nsamples.covg.thresh.g2","combinedRank","Strand","name","value","overlap_kidney_Het","overlap_liver_Het","overlap_any_Het","overlap_both_Het","overlap_kidney_specific_ATAC","overlap_liver_specific_ATAC","overlap_any_differential_ATAC","DMR_direction"
5645,"chr19",52637150,52637443,5858,0.848093716555908,0.722539035775751,0.125554680780156,0.239145654095654,0.0165478409853984,0.034693443485252,4,0,0,43.125,41.4375,4,4,4424,"+","Interval_5858",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5647,"chr19",52771288,52771650,5860,0.844519929324436,0.603070175438597,0.24144975388584,0.479061916877729,0.000410094737626497,0.0023573733982365,1,0,0,38,38.75,4,4,3192,"+","Interval_5860",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5651,"chr19",53002028,53002791,5864,0.906818845360531,0.644458477851456,0.262360367509075,0.608352007646858,0.0114688740673332,0.0261604421469051,21,0,0,20.6071428571429,24.2142857142857,3.76190476190476,4,2714,"+","Interval_5864",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5652,"chr19",53003341,53004218,5865,0.740539110268125,0.28119234027953,0.459346769988595,1.58466887968288,0.000325149399021681,0.00202435973352404,16,0,0,25.890625,27.015625,4,3.9375,987,"+","Interval_5865",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5654,"chr19",53015123,53015428,5867,0.546094825859524,0.784915051182117,-0.238820225322593,-0.641181751652504,0.00427857688579336,0.0123551950015039,10,0,0,21.65,23.325,4,4,2600,"+","Interval_5867",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5655,"chr19",53020136,53020513,5868,0.540274265671505,0.353714273888716,0.18655999178279,0.709689109444911,0.0112704635000634,0.0258228926949625,4,0,0,19.6875,22.9375,4,4,2682,"+","Interval_5868",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5656,"chr19",53021498,53021762,5869,0.5969182946711,0.816411006312856,-0.219492711641756,-0.502753380184006,0.00323134878637877,0.0100134333294491,7,0,0,30.5,35.5714285714286,4,4,3106,"+","Interval_5869",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5657,"chr19",53032116,53033481,5870,0.778622168634691,0.309395056486625,0.469227112148067,1.75683027328312,7.06893751780702e-05,0.000793197749326415,16,0,0,26.234375,25.65625,3.625,3.4375,700,"+","Interval_5870",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5659,"chr19",53051345,53051860,5872,0.472053079810597,0.816936857374365,-0.344883777563768,-0.836329138141676,0.000954627519834766,0.00417405723374437,17,0,0,19.9705882352941,20.3382352941176,3.94117647058824,4,2088,"+","Interval_5872",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5660,"chr19",53052169,53053030,5873,0.211903568902911,0.515252572350551,-0.30334900344764,-1.46564894571345,0.0009638262446771,0.00419455543451896,21,0,0,24.952380952381,25.2738095238095,4,4,1412,"+","Interval_5873",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5661,"chr19",53058833,53059647,5874,0.78900049780029,0.278786120531009,0.510214377269281,1.85259774691555,2.96924625522017e-05,0.000493135628062918,14,0,0,25.2857142857143,25.6071428571429,4,4,598,"+","Interval_5874",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5662,"chr19",53066342,53067349,5875,0.171852272649923,0.534860247990513,-0.363007975340591,-1.91359776048052,0.00158374004941502,0.00595963417247721,21,0,0,21.702380952381,23.2380952380952,3.80952380952381,3.71428571428571,1633,"+","Interval_5875",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5663,"chr19",53080982,53081297,5876,0.0394497280214598,0.360526964145385,-0.321077236123925,-3.26773636140081,5.91738816026589e-06,0.000219784352681278,4,0,0,24.0625,25.6875,4,4,1189,"+","Interval_5876",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5664,"chr19",53084807,53085330,5877,0.490415220161747,0.580848564858406,-0.0904333446966583,-0.601817260532959,0.0141812990432478,0.0309174912577419,4,0,0,31.0625,34.25,4,4,3666,"+","Interval_5877",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5666,"chr19",53093336,53093747,5879,0.804470039764157,0.112917428585842,0.691552611178315,2.81065607454986,7.90245263807434e-05,0.000843025365346793,3,0,0,17.3333333333333,19.3333333333333,4,4,575,"+","Interval_5879",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5667,"chr19",53101853,53102123,5880,0.284578778802142,0.47595785440613,-0.191379075603988,-0.72217769523339,0.0180839936721171,0.0370543985045547,1,0,0,39.75,38.75,4,4,2999,"+","Interval_5880",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5668,"chr19",53103038,53103620,5881,0.666687307987711,0.428093344223859,0.238593963763852,0.620879437488453,0.0110008700342906,0.0253712003661694,2,0,0,27.875,29.625,4,4,2668,"+","Interval_5881",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5669,"chr19",53105718,53106233,5882,0.249939475476555,0.449459719315006,-0.199520243838451,-1.96573602297063,0.000553092686242934,0.00285981622089517,16,0,0,25.59375,28.046875,3.875,4,2250,"+","Interval_5882",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5671,"chr19",53127900,53128129,5884,0.0557545159662483,0.23431597518448,-0.178561459218232,-1.69243148203909,0.0160650190132963,0.033877673931608,4,0,0,36.5625,36.8125,4,4,2914,"+","Interval_5884",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5672,"chr19",53128683,53129000,5885,0.30252725157707,0.13289238734781,0.16963486422926,1.13769227152504,0.0147558062390173,0.0318155892416706,8,0,0,31,29.375,4,4,2850,"+","Interval_5885",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5675,"chr19",53180963,53181945,5888,0.541577450673805,0.715987556351704,-0.174410105677899,-0.499029522898595,0.00332539804534156,0.0102377610163446,21,0,0,28.452380952381,31.5238095238095,4,4,3121,"+","Interval_5888",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5676,"chr19",53184853,53186104,5889,0.706899333658724,0.104173395155527,0.602725938503197,3.51624402526192,5.45069149604166e-06,0.00021587543644406,12,0,0,37.7916666666667,38.4375,4,4,185,"+","Interval_5889",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5677,"chr19",53186583,53187070,5890,0.721453173902573,0.614020796223169,0.107432377679404,0.356962382508357,0.0231784418573553,0.044973642315582,9,0,0,34.3888888888889,36.5277777777778,4,4,3758,"+","Interval_5890",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5678,"chr19",53193977,53194706,5891,0.795476067208544,0.0959227442243,0.699553322984244,3.02036927266196,6.46779156375565e-06,0.000229737451787737,11,0,0,34.8181818181818,33.4545454545455,4,4,173,"+","Interval_5891",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5679,"chr19",53198933,53199451,5892,0.792111147121208,0.612199534488682,0.179911612632526,0.419127471915602,0.00555579978462589,0.0151197474209593,9,0,0,29.5833333333333,31.5277777777778,4,4,3464,"+","Interval_5892",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5681,"chr19",53256621,53258463,5894,0.882217239081414,0.395107685940276,0.487109553141139,1.37560532098053,0.000274135733709738,0.00179399795915478,26,0,0,24.4326923076923,27.5384615384615,4,4,1125,"+","Interval_5894",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5682,"chr19",53261299,53261640,5895,0.908552260200501,0.771443273220207,0.137108986980295,0.244689435577175,0.00937728672428067,0.0226381388791255,9,0,0,31.0277777777778,30.1111111111111,4,4,4391,"+","Interval_5895",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5683,"chr19",53265077,53265532,5896,0.610759043297379,0.446480096999841,0.164278946297538,0.204595653769718,0.00065962638725361,0.0032609848348137,9,0,0,31,30.3333333333333,4,4,4637,"+","Interval_5896",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5684,"chr19",53275185,53275807,5897,0.294363439265843,0.569026764345855,-0.274663325080012,-1.07759766747299,0.000569227391573801,0.002917349725789,9,0,0,32.5277777777778,34.4166666666667,4,4,1588,"+","Interval_5897",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5688,"chr19",53320214,53320516,5901,0.840901631917257,0.341622860566359,0.499278771350898,1.79745026730762,0.00019841119474338,0.00143102909823717,4,0,0,29.875,34.6875,4,4,852,"+","Interval_5901",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5689,"chr19",53321518,53321850,5902,0.417637118622983,0.768448004751347,-0.350810886128364,-0.88842890272412,0.000676653207530625,0.00332111338680167,8,0,0,23.875,30.125,4,4,1968,"+","Interval_5902",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5690,"chr19",53325494,53326261,5903,0.142502050730174,0.0440157646359839,0.0984862860941906,1.16328579048297,0.0176096891589186,0.036335984500808,24,0,0,21.8854166666667,24.9583333333333,3.875,4,3546,"+","Interval_5903",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5692,"chr19",53340176,53340575,5905,0.183800054112554,0.409437093888313,-0.225637039775759,-1.02468786800099,0.00253758033101873,0.00842432800330098,2,0,0,29,34.25,4,4,1980,"+","Interval_5905",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5693,"chr19",53347943,53348244,5906,0.147736034702753,0.733708111731761,-0.585972077029008,-2.52324948589747,1.16830291415689e-05,0.000304204296927717,5,0,0,23.45,25.75,4,4,236,"+","Interval_5906",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5695,"chr19",53369249,53369957,5908,0.3765819543817,0.475489692996391,-0.0989077386146911,-0.632868937186133,0.0241607268583262,0.0465124268622853,21,0,0,27.8571428571429,29.5119047619048,4,4,3540,"+","Interval_5908",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5698,"chr19",53412023,53412719,5911,0.0651274809659341,0.529208466047418,-0.464080985081484,-3.09512842399997,0.000150447695790781,0.00120221208144909,7,0,0,24.3928571428571,26.2857142857143,4,4,769,"+","Interval_5911",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5699,"chr19",53413793,53414348,5912,0.576915017145689,0.71447633506844,-0.137561317922751,-0.553806100647907,0.023066231387051,0.0448188887873988,7,0,0,19.7857142857143,19.8928571428571,4,3.85714285714286,3162,"+","Interval_5912",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5700,"chr19",53414542,53414970,5913,0.793432056581971,0.138238116432143,0.655193940149828,2.47627478611758,9.50356945403027e-07,0.000124999888511622,10,0,0,38.2,37.225,4,4,155,"+","Interval_5913",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5702,"chr19",53437039,53438062,5915,0.272245088842576,0.50499326589794,-0.232748177055364,-1.28377976232165,0.0061798944240561,0.0163969996700452,14,0,0,21.6964285714286,25.25,4,4,2316,"+","Interval_5915",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5704,"chr19",53444909,53445224,5917,0.199259727149167,0.576338549731013,-0.377078822581846,-1.57773909470281,0.000407471870491206,0.00234754500481901,6,0,0,21.7916666666667,27.5,4,4,1066,"+","Interval_5917",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5706,"chr19",53459213,53459693,5919,0.182309192998219,0.481192439972811,-0.298883246974592,-1.4640735296603,0.00091630442554808,0.00406254739898482,7,0,0,19.7142857142857,20.3214285714286,3.85714285714286,3.85714285714286,1386,"+","Interval_5919",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5707,"chr19",53464400,53465046,5920,0.801117285373511,0.177632175636377,0.623485109737134,2.54333644914582,6.91491158834946e-05,0.000785436815349491,7,0,0,17.8928571428571,21.1071428571429,3.42857142857143,3.42857142857143,541,"+","Interval_5920",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5708,"chr19",53476934,53477317,5921,0.797050733909791,0.585422737278569,0.211627996631223,0.494332725840106,0.0172566493914926,0.0357405158445306,10,0,0,18,20.675,3.6,4,3144,"+","Interval_5921",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5709,"chr19",53479643,53479874,5922,0.66481636402739,0.115618951700045,0.549197412327345,2.53488553891415,1.57537777925615e-05,0.000343287108281172,6,0,0,30.75,30.3333333333333,4,4,298,"+","Interval_5922",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5711,"chr19",53492740,53493057,5924,0.767799674310897,0.364003668106172,0.403796006204725,1.06736621539063,0.00561319957090586,0.0152287467387269,3,0,0,23.25,21.8333333333333,3.66666666666667,4,2265,"+","Interval_5924",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5713,"chr19",53511028,53512358,5926,0.110834364027436,0.559650761091796,-0.44881639706436,-2.58217386799417,5.19860291333523e-05,0.000664145839967671,21,0,0,27.4285714285714,26.7857142857143,4,4,580,"+","Interval_5926",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5714,"chr19",53519786,53520203,5927,0.853716788327663,0.472793196818914,0.38092359150875,0.973913503681891,8.33336218204639e-05,0.000858628243561724,10,0,0,27.925,24.725,4,4,1781,"+","Interval_5927",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5715,"chr19",53521187,53521797,5928,0.597993213469897,0.109865899439534,0.488127314030362,2.43493173885121,3.9064642084233e-05,0.000553115727206479,10,0,0,27.7,24.7,4,4,445,"+","Interval_5928",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5717,"chr19",53552454,53552705,5930,0.111648893381866,0.31846980450975,-0.206820911127883,-1.60154298436312,0.00380374811343059,0.0112695490873814,7,0,0,24.1071428571429,20.9642857142857,3.85714285714286,3.71428571428571,2167,"+","Interval_5930",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5718,"chr19",53554403,53554827,5931,0.799380414851876,0.548549874765852,0.250830540086024,0.585991161410269,0.000425785433274637,0.00239601784567092,11,0,0,31,33.8636363636364,4,4,2800,"+","Interval_5931",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5721,"chr19",53576902,53577322,5934,0.421632982442603,0.713359956355284,-0.291726973912681,-1.15273168690402,0.00157984658883869,0.00595607817967255,7,0,0,31.1071428571429,28.8928571428571,4,4,1629,"+","Interval_5934",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5726,"chr19",53648304,53649249,5939,0.262960651316229,0.494576670257873,-0.231616018941644,-1.18746508628975,0.00153184060712611,0.00580494768586939,15,0,0,26.5,25.5833333333333,4,4,1928,"+","Interval_5939",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5727,"chr19",53649406,53650175,5940,0.332794648304796,0.823659296897293,-0.490864648592497,-1.65181629276317,8.50901514580902e-06,0.000259802673539206,11,0,0,29.1590909090909,30.7045454545455,4,4,797,"+","Interval_5940",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5728,"chr19",53653742,53654608,5941,0.191040263645851,0.663735118966049,-0.472694855320199,-2.44068668968057,8.74653782656155e-05,0.000882552954749108,19,0,0,20.7105263157895,23.2763157894737,4,3.94736842105263,609,"+","Interval_5941",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5731,"chr19",53703105,53703409,5944,0.813165212265662,0.6221982672024,0.190966945063262,0.370310090309147,0.00125291988631062,0.0050059770490109,2,0,0,24.25,32.375,4,4,3680,"+","Interval_5944",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5734,"chr19",53711017,53712065,5947,0.287632743491018,0.273189613459552,0.0144431300314661,-0.610813627224608,0.0042493035353024,0.012293771292106,14,0,0,22.5,24.6428571428571,4,4,5035,"+","Interval_5947",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5735,"chr19",53726060,53726683,5948,0.136030159434218,0.489561446616267,-0.353531287182049,-1.80343909061469,0.000269907275596432,0.0017748001767677,12,0,0,29.4583333333333,34.1458333333333,4,4,996,"+","Interval_5948",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5736,"chr19",53733568,53733784,5949,0.944793333678669,0.619719184939549,0.32507414873912,0.627563451578431,0.00548589366455705,0.0149626349616969,4,0,0,31.75,35,4,4,2650,"+","Interval_5949",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5737,"chr19",53746208,53746430,5950,0.423852180021203,0.70002159319556,-0.276169413174357,-0.786916960582177,0.00120024685542106,0.00486311157191417,8,0,0,27.4375,28.3125,4,4,2222,"+","Interval_5950",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5738,"chr19",53754201,53754937,5951,0.404679319198417,0.597419663671734,-0.192740344473318,-0.580103115963873,0.0179762285421906,0.0369411207198149,12,0,0,13.3958333333333,14.9583333333333,2.41666666666667,3.08333333333333,2990,"+","Interval_5951",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5741,"chr19",53768700,53768924,5954,0.39383149317895,0.504469190355689,-0.110637697176739,-0.0796167912207546,0.0103859102806489,0.0242773338965773,4,0,0,23.625,25.25,4,4,5474,"+","Interval_5954",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5742,"chr19",53774026,53775086,5955,0.508401161832718,0.109624285120126,0.398776876712592,2.06748257519574,9.03009852458034e-05,0.000900659516556748,12,0,0,29.9375,29.2708333333333,4,4,777,"+","Interval_5955",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5743,"chr19",53779535,53780194,5956,0.887632616553852,0.412990151626584,0.474642464927268,1.52837101411583,9.59776233802637e-05,0.000925875189437552,7,0,0,35.0357142857143,36.3214285714286,4,4,944,"+","Interval_5956",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5744,"chr19",53780345,53780576,5957,0.883747400475342,0.352201890152973,0.531545510322369,1.32705739424074,0.000183987912384815,0.00135745532443093,2,0,0,35.5,33.5,4,4,1191,"+","Interval_5957",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5745,"chr19",53788690,53789422,5959,0.717704183929146,0.274022306709038,0.443681877220107,1.79217272753656,2.55432480946285e-05,0.000449751460004276,12,0,0,25.5625,24.0208333333333,4,4,663,"+","Interval_5959",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5746,"chr19",53792015,53792678,5960,0.371409192578316,0.75794130294502,-0.386532110366704,-1.04602199003191,0.000130532455376652,0.00109295759716691,12,0,0,30.875,30.75,4,4,1634,"+","Interval_5960",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5747,"chr19",53799874,53800563,5961,0.796903984340021,0.183073305407837,0.613830678932183,3.03333722147444,3.80051302715602e-06,0.000197916547049777,17,0,0,27.9705882352941,27.0588235294118,4,4,162,"+","Interval_5961",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5748,"chr19",53801882,53802504,5962,0.792355008858382,0.134227514102909,0.658127494755473,2.63959190509927,2.65532991996713e-05,0.000457676312437458,5,0,0,29.85,30.85,3.6,4,355,"+","Interval_5962",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5750,"chr19",53809183,53810714,5964,0.435028984525521,0.304002781729239,0.131026202796282,0.757804352703207,0.0157759260204264,0.0333940976216054,21,0,0,27.9047619047619,29.0119047619048,4,4,3107,"+","Interval_5964",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5751,"chr19",53819091,53820075,5965,0.447553759457113,0.13139303013863,0.316160729318484,1.55353500965502,0.00236385211803123,0.00801239530073444,9,0,0,24.9722222222222,26.5555555555556,4,4,1812,"+","Interval_5965",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5752,"chr19",53821431,53822282,5966,0.265269730212005,0.411227171126802,-0.145957440914798,-0.451134163042928,0.00202868224772284,0.00717098929787262,16,0,0,24.109375,26.046875,4,4,3309,"+","Interval_5966",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5753,"chr19",53823775,53824138,5967,0.1559131849383,0.501543732302132,-0.345630547363832,-1.71511370499479,7.40975319070228e-05,0.000816002389907985,5,0,0,29.35,33.85,4,4,1044,"+","Interval_5967",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5755,"chr19",53830115,53831153,5969,0.0590211480161414,0.203111164299182,-0.144090016283041,-1.56483230077938,0.00787485450949125,0.0197594858966206,12,0,0,29.5625,29.625,4,4,2919,"+","Interval_5969",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5757,"chr19",53848531,53849154,5971,0.844348899118555,0.576682167093502,0.267666732025054,0.830200057394278,0.000659453997005837,0.0032609848348137,8,0,0,30.34375,30.15625,4,4,2112,"+","Interval_5971",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5758,"chr19",53852251,53853364,5972,0.251529084040641,0.694238346510947,-0.442709262470306,-1.91953855747311,0.000276175422298601,0.00180090806106435,18,0,0,26.0555555555556,28.1388888888889,4,3.88888888888889,942,"+","Interval_5972",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5759,"chr19",53859035,53859796,5973,0.193964116545911,0.398876921449384,-0.204912804903473,-1.57831062516078,0.00685643985732135,0.0177678807791039,12,0,0,20.375,21.3958333333333,3.66666666666667,3.75,2371,"+","Interval_5973",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5760,"chr19",53886764,53888406,5974,0.899991788130327,0.279401516998784,0.620590271131543,1.83132748934462,4.39126038715241e-06,0.000205871252523945,15,0,0,26.7,28.5666666666667,4,4,620,"+","Interval_5974",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5761,"chr19",53891441,53891838,5975,0.761959683037269,0.130501987835579,0.63145769520169,2.51027868168231,9.1101916689519e-06,0.000267857070840715,2,0,0,29.625,27.625,4,4,209,"+","Interval_5975",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5763,"chr19",53893748,53894150,5977,0.653686410208149,0.230056516054142,0.423629894154007,1.49994405775944,0.000125600316373221,0.00107047703760533,3,0,0,23.5833333333333,23.6666666666667,4,4,977,"+","Interval_5977",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5765,"chr19",53925419,53925869,5979,0.860320123927278,0.663636874241016,0.196683249686262,0.369608842781278,0.0197573534432366,0.0396502080041439,3,0,0,35.5833333333333,36,4,4,3682,"+","Interval_5979",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5767,"chr19",53957453,53957776,5981,0.904716718116733,0.711563134575464,0.193153583541269,0.39707474584299,0.00685848872384612,0.0177678807791039,3,0,0,41.25,42.4166666666667,4,4,3565,"+","Interval_5981",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5768,"chr19",53964862,53965688,5982,0.906081760797974,0.232798312692007,0.673283448105967,2.04979294268044,1.2270017115619e-06,0.000135880492616173,10,0,0,33.775,31.25,4,4,426,"+","Interval_5982",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5769,"chr19",53971921,53972238,5983,0.771958189816826,0.25434719898513,0.517610990831696,1.59285438416706,4.21969491402137e-06,0.000205871252523945,5,0,0,32.6,27.3,4,4,860,"+","Interval_5983",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5770,"chr19",53984568,53985684,5984,0.911336124582145,0.585466308338877,0.325869816243268,0.727582971425731,0.000737098091246142,0.0035024139150094,6,0,0,16.2083333333333,17.2916666666667,3.33333333333333,3.5,2384,"+","Interval_5984",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5772,"chr19",54069724,54070175,5986,0.840807366182277,0.583566279136417,0.25724108704586,0.521994572325753,0.00191147485086245,0.00686098887765758,5,0,0,24.1,25.85,3.8,4,3028,"+","Interval_5986",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5773,"chr19",54077714,54077995,5987,0.509821576565063,0.67251452539496,-0.162692948829898,-0.393815074556847,0.0195526562003476,0.0393249520634541,2,0,0,32.75,34.75,4,4,3579,"+","Interval_5987",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5774,"chr19",54087298,54088042,5988,0.614510152918412,0.105490691638962,0.50901946127945,2.55295145034113,2.48344069090114e-05,0.00044234037813297,14,0,0,26.5535714285714,28.1964285714286,4,4,393,"+","Interval_5988",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
